order_id,product_id,quantity,unit_price,discount
1512,115,3,177.58,0.05
1513,107,3,17.74,0.0
1513,82,4,309.81,0.0
1513,22,2,442.39,0.1
1513,50,1,63.25,0.05
1513,108,2,12.63,0.15
1514,24,4,6.44,0.15
1515,29,1,62.24,0.0
1515,28,4,94.22,0.0
1515,43,2,194.97,0.0
1515,77,1,113.8,0.0
1515,15,4,73.11,0.15
1516,25,2,86.9,0.0
1517,69,3,303.67,0.0
1517,102,3,42.75,0.0
1517,13,1,26.95,0.0
1518,52,1,8.87,0.0
1519,68,4,62.0,0.05
1519,72,1,76.53,0.05
1520,78,1,103.04,0.0
1520,6,3,49.95,0.1
1520,32,3,94.69,0.0
1520,38,3,18.01,0.0
1520,19,1,95.69,0.0
1521,86,1,158.44,0.0
1521,13,4,26.95,0.0
1521,63,1,198.88,0.0
1521,108,4,12.63,0.0
1521,119,1,22.12,0.05
1522,86,1,158.44,0.0
1522,112,1,111.9,0.0
1522,1,2,173.31,0.1
1522,21,4,17.94,0.15
1523,109,4,334.93,0.0
1523,66,4,16.2,0.0
1523,48,1,41.3,0.0
1523,63,1,198.88,0.0
1524,16,2,41.29,0.0
1524,101,2,172.44,0.0
1524,74,3,124.34,0.0
1524,37,1,248.4,0.0
1525,77,4,113.8,0.0
1525,85,4,21.51,0.1
1525,56,3,89.71,0.0
1525,24,3,6.44,0.0
1526,37,1,248.4,0.15
1526,63,4,198.88,0.1
1526,93,3,95.51,0.1
1527,4,3,176.28,0.0
1528,38,4,18.01,0.15
1528,114,1,15.92,0.05
1528,19,2,95.69,0.05
1528,110,4,90.48,0.0
1528,24,3,6.44,0.05
1529,110,3,90.48,0.0
1529,84,2,91.45,0.0
1529,118,4,105.29,0.1
1530,101,4,172.44,0.0
1531,63,2,198.88,0.1
1532,18,2,146.24,0.1
1532,30,2,432.29,0.0
1533,68,3,62.0,0.1
1533,25,3,86.9,0.0
1534,30,3,432.29,0.0
1535,119,2,22.12,0.0
1535,19,4,95.69,0.0
1535,22,1,442.39,0.15
1535,99,3,6.31,0.05
1536,115,3,177.58,0.0
1537,120,3,109.63,0.0
1538,11,2,218.49,0.0
1538,83,4,23.92,0.0
1539,86,2,158.44,0.0
1540,74,3,124.34,0.0
1540,2,4,36.95,0.0
1540,41,3,20.64,0.15
1540,105,1,98.58,0.1
1540,43,3,194.97,0.0
1541,67,4,47.51,0.0
1541,78,4,103.04,0.0
1542,115,3,177.58,0.0
1542,6,4,49.95,0.05
1542,11,1,218.49,0.0
1542,52,4,8.87,0.15
1543,62,4,84.46,0.1
1543,93,2,95.51,0.15
1544,103,1,82.31,0.1
1544,113,3,185.96,0.15
1544,104,2,40.35,0.0
1545,1,4,173.31,0.15
1545,99,2,6.31,0.0
1545,5,1,210.97,0.15
1545,36,3,128.92,0.0
1545,11,2,218.49,0.05
1546,107,4,17.74,0.0
1546,64,2,15.03,0.0
1547,29,2,62.24,0.1
1547,85,3,21.51,0.15
1548,42,2,226.4,0.1
1549,116,1,82.84,0.05
1549,113,2,185.96,0.0
1550,119,3,22.12,0.15
1550,99,2,6.31,0.1
1550,23,2,14.37,0.05
1550,116,4,82.84,0.1
1550,16,2,41.29,0.05
1551,76,1,126.97,0.0
1551,21,3,17.94,0.0
1552,83,2,23.92,0.0
1552,32,2,94.69,0.05
1553,56,2,89.71,0.0
1553,13,3,26.95,0.05
1553,49,3,323.27,0.15
1554,80,1,98.07,0.0
1554,104,3,40.35,0.15
1554,116,2,82.84,0.0
1554,19,2,95.69,0.0
1554,30,4,432.29,0.15
1555,57,1,83.71,0.1
1555,2,3,36.95,0.0
1556,92,3,203.19,0.0
1556,55,4,453.51,0.15
1556,44,4,181.02,0.0
1556,8,2,55.63,0.0
1557,8,1,55.63,0.05
1557,20,4,104.44,0.15
1557,17,4,119.1,0.0
1557,32,4,94.69,0.15
1557,9,4,92.79,0.15
1558,46,2,109.92,0.05
1558,75,3,66.25,0.15
1558,20,3,104.44,0.05
1558,10,2,20.11,0.05
1558,112,1,111.9,0.0
1559,99,2,6.31,0.0
1559,117,1,171.89,0.0
1559,32,2,94.69,0.0
1560,92,2,203.19,0.15
1560,34,4,87.0,0.05
1560,14,3,9.1,0.1
1560,63,1,198.88,0.0
1560,85,2,21.51,0.1
1561,21,4,17.94,0.0
1561,90,2,95.93,0.05
1561,55,4,453.51,0.0
1562,63,3,198.88,0.15
1562,107,4,17.74,0.0
1563,22,3,442.39,0.15
1563,36,3,128.92,0.0
1564,54,3,29.0,0.0
1564,42,2,226.4,0.15
1564,50,1,63.25,0.05
1564,69,2,303.67,0.05
1564,119,4,22.12,0.15
1565,33,3,108.5,0.0
1565,88,1,209.33,0.0
1566,60,1,164.51,0.0
1566,71,3,458.78,0.05
1566,110,4,90.48,0.0
1566,89,3,228.89,0.0
1567,12,4,39.39,0.1
1567,38,2,18.01,0.0
1568,9,4,92.79,0.05
1568,92,4,203.19,0.15
1568,119,4,22.12,0.0
1569,9,2,92.79,0.0
1570,27,4,260.27,0.15
1570,97,4,95.92,0.0
1570,28,2,94.22,0.15
1570,55,4,453.51,0.05
1570,109,1,334.93,0.15
1571,113,1,185.96,0.1
1571,118,3,105.29,0.05
1571,77,3,113.8,0.1
1571,18,1,146.24,0.0
1572,106,1,44.44,0.0
1573,70,1,117.08,0.0
1574,50,1,63.25,0.15
1574,115,2,177.58,0.0
1574,66,2,16.2,0.1
1574,44,1,181.02,0.0
1575,82,3,309.81,0.05
1575,2,3,36.95,0.05
1575,14,1,9.1,0.05
1575,119,4,22.12,0.1
1575,52,3,8.87,0.0
1576,68,2,62.0,0.05
1576,89,1,228.89,0.05
1576,72,1,76.53,0.0
1576,83,3,23.92,0.1
1576,91,4,189.69,0.05
1577,26,4,144.67,0.0
1577,85,3,21.51,0.0
1577,21,3,17.94,0.1
1577,53,2,64.96,0.0
1577,9,2,92.79,0.0
1578,47,2,34.73,0.1
1578,31,2,128.75,0.0
1579,9,3,92.79,0.1
1580,1,3,173.31,0.0
1580,20,2,104.44,0.05
1581,82,3,309.81,0.15
1582,1,4,173.31,0.0
1582,103,1,82.31,0.1
1583,62,4,84.46,0.05
1583,102,4,42.75,0.15
1584,118,1,105.29,0.0
1584,50,4,63.25,0.0
1584,26,2,144.67,0.0
1584,1,1,173.31,0.0
1584,100,3,7.93,0.0
1585,109,4,334.93,0.05
1585,106,1,44.44,0.1
1585,89,4,228.89,0.0
1585,85,4,21.51,0.0
1586,6,4,49.95,0.1
1586,78,2,103.04,0.0
1586,79,3,128.37,0.0
1587,88,4,209.33,0.1
1587,92,2,203.19,0.15
1587,47,2,34.73,0.0
1587,26,1,144.67,0.1
1588,3,4,14.82,0.15
1588,47,2,34.73,0.05
1588,89,1,228.89,0.0
1588,37,3,248.4,0.05
1589,54,1,29.0,0.1
1589,2,1,36.95,0.0
1590,111,2,166.92,0.0
1590,72,3,76.53,0.0
1590,118,2,105.29,0.0
1590,110,4,90.48,0.0
1591,119,3,22.12,0.15
1591,53,2,64.96,0.0
1591,82,1,309.81,0.0
1591,50,1,63.25,0.05
1591,110,2,90.48,0.15
1592,110,2,90.48,0.15
1592,114,4,15.92,0.15
1592,76,2,126.97,0.0
1593,102,1,42.75,0.1
1593,3,3,14.82,0.0
1593,41,2,20.64,0.0
1593,12,4,39.39,0.0
1594,41,4,20.64,0.15
1594,116,2,82.84,0.05
1595,76,1,126.97,0.15
1595,31,1,128.75,0.0
1595,9,1,92.79,0.0
1595,71,2,458.78,0.0
1595,57,3,83.71,0.0
1596,91,4,189.69,0.05
1596,29,4,62.24,0.0
1596,82,2,309.81,0.05
1597,67,3,47.51,0.05
1597,9,3,92.79,0.05
1597,45,1,115.78,0.0
1597,110,2,90.48,0.0
1598,28,1,94.22,0.1
1598,87,4,139.22,0.05
1598,100,2,7.93,0.1
1598,95,4,172.43,0.1
1598,32,3,94.69,0.0
1599,78,3,103.04,0.15
1599,30,1,432.29,0.15
1599,61,1,69.89,0.05
1599,53,4,64.96,0.05
1600,53,2,64.96,0.05
1600,119,3,22.12,0.0
1601,56,1,89.71,0.1
1601,57,2,83.71,0.05
1601,66,4,16.2,0.0
1601,107,4,17.74,0.0
1602,69,4,303.67,0.05
1602,14,4,9.1,0.0
1602,18,4,146.24,0.0
1602,42,4,226.4,0.05
1602,44,3,181.02,0.0
1603,16,1,41.29,0.05
1603,99,3,6.31,0.05
1603,57,2,83.71,0.1
1604,83,1,23.92,0.0
1605,77,2,113.8,0.1
1605,91,4,189.69,0.1
1605,82,4,309.81,0.0
1606,14,2,9.1,0.0
1607,52,3,8.87,0.0
1608,3,1,14.82,0.05
1608,50,2,63.25,0.0
1608,22,2,442.39,0.0
1608,114,2,15.92,0.05
1608,6,4,49.95,0.0
1609,90,3,95.93,0.05
1610,33,4,108.5,0.0
1610,7,3,86.33,0.15
1610,93,3,95.51,0.0
1610,49,3,323.27,0.0
1611,115,4,177.58,0.0
1611,71,2,458.78,0.15
1611,69,3,303.67,0.1
1611,85,2,21.51,0.0
1612,51,3,103.56,0.0
1612,107,2,17.74,0.0
1612,39,4,391.17,0.05
1612,67,3,47.51,0.1
1613,72,3,76.53,0.0
1613,28,2,94.22,0.15
1613,85,4,21.51,0.1
1613,107,3,17.74,0.1
1613,84,1,91.45,0.0
1614,52,1,8.87,0.0
1614,60,4,164.51,0.0
1614,22,3,442.39,0.0
1615,109,3,334.93,0.0
1615,76,3,126.97,0.15
1616,46,1,109.92,0.15
1617,3,1,14.82,0.0
1617,85,2,21.51,0.0
1617,24,2,6.44,0.0
1618,97,3,95.92,0.0
1618,63,1,198.88,0.15
1619,52,2,8.87,0.05
1619,46,3,109.92,0.0
1620,15,3,73.11,0.05
1620,89,2,228.89,0.1
1620,7,2,86.33,0.1
1621,34,4,87.0,0.0
1622,107,2,17.74,0.15
1622,46,4,109.92,0.15
1622,41,1,20.64,0.05
1623,26,4,144.67,0.0
1623,32,2,94.69,0.0
1623,57,3,83.71,0.05
1623,33,3,108.5,0.05
1624,16,4,41.29,0.0
1624,66,1,16.2,0.1
1624,101,1,172.44,0.05
1624,84,2,91.45,0.0
1624,57,4,83.71,0.0
1625,43,3,194.97,0.15
1625,5,2,210.97,0.0
1625,92,4,203.19,0.05
1626,36,2,128.92,0.1
1626,101,1,172.44,0.0
1627,8,3,55.63,0.1
1627,19,2,95.69,0.05
1628,17,3,119.1,0.05
1628,61,4,69.89,0.05
1628,47,2,34.73,0.1
1629,115,2,177.58,0.15
1629,11,3,218.49,0.0
1630,86,4,158.44,0.05
1630,75,1,66.25,0.15
1631,17,1,119.1,0.05
1631,50,2,63.25,0.0
1631,116,1,82.84,0.05
1631,101,2,172.44,0.15
1631,44,1,181.02,0.15
1632,21,2,17.94,0.05
1632,13,1,26.95,0.0
1633,73,4,196.52,0.05
1633,66,1,16.2,0.05
1634,48,2,41.3,0.0
1635,96,4,102.11,0.1
1635,104,1,40.35,0.0
1635,67,3,47.51,0.15
1635,32,3,94.69,0.0
1636,35,1,326.86,0.1
1637,31,4,128.75,0.1
1637,101,1,172.44,0.0
1638,32,2,94.69,0.0
1639,22,1,442.39,0.1
1639,47,2,34.73,0.15
1639,102,1,42.75,0.15
1639,31,4,128.75,0.1
1639,23,1,14.37,0.15
1640,32,1,94.69,0.05
1640,95,3,172.43,0.15
1640,49,4,323.27,0.05
1640,77,4,113.8,0.0
1641,61,1,69.89,0.05
1642,108,2,12.63,0.05
1642,78,1,103.04,0.1
1642,42,3,226.4,0.0
1642,14,1,9.1,0.1
1642,24,1,6.44,0.1
1643,45,1,115.78,0.1
1643,44,2,181.02,0.05
1643,50,4,63.25,0.05
1643,106,1,44.44,0.0
1644,109,2,334.93,0.1
1644,55,3,453.51,0.05
1645,48,3,41.3,0.05
1646,22,2,442.39,0.0
1647,94,1,152.29,0.0
1647,28,1,94.22,0.0
1648,30,4,432.29,0.0
1648,15,4,73.11,0.0
1648,77,4,113.8,0.0
1648,51,3,103.56,0.05
1648,69,3,303.67,0.05
1649,1,3,173.31,0.1
1649,4,2,176.28,0.05
1650,100,1,7.93,0.15
1650,91,2,189.69,0.05
1651,6,3,49.95,0.0
1652,62,2,84.46,0.0
1652,16,1,41.29,0.1
1652,67,1,47.51,0.05
1653,84,3,91.45,0.1
1653,33,4,108.5,0.1
1653,107,1,17.74,0.0
1653,74,2,124.34,0.0
1653,62,1,84.46,0.05
1654,71,1,458.78,0.0
1655,13,2,26.95,0.0
1655,53,2,64.96,0.1
1656,78,4,103.04,0.1
1656,53,1,64.96,0.0
1656,28,2,94.22,0.1
1657,10,2,20.11,0.15
1657,55,2,453.51,0.0
1657,64,4,15.03,0.0
1657,45,2,115.78,0.05
1658,40,1,130.65,0.0
1659,44,4,181.02,0.0
1659,89,1,228.89,0.0
1660,14,3,9.1,0.0
1660,57,2,83.71,0.0
1660,104,1,40.35,0.15
1661,104,4,40.35,0.0
1661,5,3,210.97,0.0
1661,16,3,41.29,0.0
1661,90,2,95.93,0.15
1662,77,3,113.8,0.1
1662,52,1,8.87,0.15
1662,67,4,47.51,0.15
1662,85,3,21.51,0.0
1663,90,4,95.93,0.05
1663,14,2,9.1,0.0
1664,58,2,247.78,0.0
1664,4,4,176.28,0.15
1664,62,2,84.46,0.15
1664,89,3,228.89,0.0
1665,113,1,185.96,0.05
1665,102,2,42.75,0.0
1665,108,2,12.63,0.05
1665,93,3,95.51,0.0
1665,30,1,432.29,0.0
1666,86,2,158.44,0.15
1666,4,3,176.28,0.0
1667,86,4,158.44,0.15
1668,37,2,248.4,0.1
1668,14,1,9.1,0.0
1668,40,4,130.65,0.0
1668,64,3,15.03,0.0
1668,45,2,115.78,0.0
1669,66,2,16.2,0.05
1670,76,4,126.97,0.05
1670,23,4,14.37,0.05
1670,5,4,210.97,0.1
1670,82,2,309.81,0.0
1670,31,3,128.75,0.0
1671,101,1,172.44,0.1
1671,97,2,95.92,0.0
1671,25,2,86.9,0.0
1671,78,2,103.04,0.0
1671,87,1,139.22,0.05
1672,87,2,139.22,0.0
1672,67,3,47.51,0.0
1672,69,4,303.67,0.0
1673,100,2,7.93,0.0
1673,104,2,40.35,0.15
1673,47,2,34.73,0.05
1673,37,2,248.4,0.1
1674,74,3,124.34,0.0
1675,112,3,111.9,0.1
1675,55,1,453.51,0.05
1675,37,4,248.4,0.0
1675,42,1,226.4,0.0
1675,27,4,260.27,0.0
1676,37,4,248.4,0.15
1676,95,4,172.43,0.1
1676,94,4,152.29,0.05
1677,112,4,111.9,0.1
1678,34,1,87.0,0.0
1678,102,4,42.75,0.05
1678,92,3,203.19,0.05
1678,120,4,109.63,0.15
1678,58,3,247.78,0.0
1679,34,2,87.0,0.0
1679,73,3,196.52,0.15
1679,114,2,15.92,0.0
1680,83,3,23.92,0.05
1681,116,4,82.84,0.0
1681,23,4,14.37,0.15
1681,102,2,42.75,0.0
1682,69,4,303.67,0.05
1682,42,2,226.4,0.05
1683,98,4,19.56,0.1
1683,96,1,102.11,0.15
1684,57,4,83.71,0.1
1684,71,3,458.78,0.0
1685,49,2,323.27,0.05
1685,98,3,19.56,0.05
1685,61,2,69.89,0.0
1685,7,2,86.33,0.15
1685,115,4,177.58,0.0
1686,49,2,323.27,0.0
1686,96,1,102.11,0.15
1686,95,2,172.43,0.0
1686,92,2,203.19,0.0
1686,32,4,94.69,0.15
1687,111,4,166.92,0.05
1687,46,2,109.92,0.15
1687,60,4,164.51,0.0
1688,118,4,105.29,0.0
1688,114,4,15.92,0.0
1688,78,3,103.04,0.15
1688,63,3,198.88,0.15
1688,105,2,98.58,0.0
1689,97,2,95.92,0.05
1690,54,3,29.0,0.1
1690,60,4,164.51,0.0
1690,46,2,109.92,0.0
1690,11,1,218.49,0.0
1691,80,1,98.07,0.0
1692,31,3,128.75,0.15
1692,96,3,102.11,0.0
1693,53,1,64.96,0.15
1693,56,1,89.71,0.0
1694,106,1,44.44,0.1
1694,54,4,29.0,0.0
1694,10,1,20.11,0.0
1695,94,4,152.29,0.05
1695,40,1,130.65,0.1
1695,61,4,69.89,0.1
1696,71,1,458.78,0.15
1696,114,3,15.92,0.15
1696,19,2,95.69,0.0
1696,91,4,189.69,0.0
1697,94,2,152.29,0.1
1698,80,4,98.07,0.0
1698,69,2,303.67,0.0
1699,63,2,198.88,0.0
1699,40,1,130.65,0.0
1699,58,4,247.78,0.15
1700,34,2,87.0,0.15
1700,37,2,248.4,0.1
1700,14,4,9.1,0.15
1700,3,2,14.82,0.0
1700,120,1,109.63,0.1
1701,12,3,39.39,0.0
1701,27,2,260.27,0.0
1702,45,2,115.78,0.1
1703,8,1,55.63,0.0
1703,104,4,40.35,0.0
1703,74,3,124.34,0.1
1703,67,1,47.51,0.05
1703,39,4,391.17,0.0
1704,12,1,39.39,0.15
1704,71,1,458.78,0.0
1704,115,1,177.58,0.0
1704,92,4,203.19,0.0
1704,98,3,19.56,0.0
1705,98,1,19.56,0.1
1705,109,1,334.93,0.0
1706,93,2,95.51,0.0
1706,52,1,8.87,0.0
1706,12,3,39.39,0.0
1707,8,3,55.63,0.0
1707,104,1,40.35,0.05
1708,39,4,391.17,0.15
1708,85,4,21.51,0.0
1708,99,3,6.31,0.0
1708,41,3,20.64,0.0
1708,59,2,246.11,0.1
1709,118,4,105.29,0.0
1709,94,4,152.29,0.15
1709,103,4,82.31,0.15
1709,14,1,9.1,0.0
1709,3,1,14.82,0.15
1710,106,2,44.44,0.15
1710,65,1,58.76,0.15
1710,119,4,22.12,0.0
1710,17,4,119.1,0.0
1711,74,1,124.34,0.15
1711,103,1,82.31,0.0
1711,120,3,109.63,0.1
1711,91,2,189.69,0.0
1712,4,4,176.28,0.0
1712,6,3,49.95,0.1
1713,38,3,18.01,0.0
1714,6,2,49.95,0.0
1714,37,3,248.4,0.0
1714,71,4,458.78,0.0
1714,4,3,176.28,0.05
1715,94,4,152.29,0.15
1715,75,3,66.25,0.0
1715,65,1,58.76,0.0
1715,43,4,194.97,0.0
1715,56,3,89.71,0.05
1716,45,2,115.78,0.0
1716,55,2,453.51,0.05
1716,90,1,95.93,0.05
1716,117,2,171.89,0.0
1717,86,1,158.44,0.1
1717,97,1,95.92,0.0
1717,58,1,247.78,0.0
1718,94,2,152.29,0.15
1718,32,3,94.69,0.0
1718,72,1,76.53,0.1
1719,47,2,34.73,0.0
1720,82,3,309.81,0.15
1720,8,2,55.63,0.0
1721,96,3,102.11,0.05
1721,99,2,6.31,0.1
1721,53,2,64.96,0.0
1721,107,2,17.74,0.0
1721,103,2,82.31,0.15
1722,66,3,16.2,0.15
1722,44,4,181.02,0.05
1722,55,4,453.51,0.15
1722,69,4,303.67,0.1
1722,94,1,152.29,0.1
1723,61,3,69.89,0.15
1723,43,2,194.97,0.0
1723,19,4,95.69,0.0
1723,11,3,218.49,0.15
1723,30,3,432.29,0.1
1724,91,3,189.69,0.1
1725,102,4,42.75,0.05
1726,40,4,130.65,0.05
1726,114,4,15.92,0.0
1726,15,1,73.11,0.0
1726,79,2,128.37,0.0
1727,74,2,124.34,0.0
1727,61,3,69.89,0.0
1727,84,2,91.45,0.1
1728,71,3,458.78,0.05
1728,7,1,86.33,0.0
1728,73,1,196.52,0.0
1728,81,1,199.53,0.0
1729,48,4,41.3,0.05
1729,102,4,42.75,0.0
1730,6,4,49.95,0.0
1730,79,4,128.37,0.15
1730,114,2,15.92,0.05
1730,56,2,89.71,0.0
1731,106,2,44.44,0.1
1731,45,3,115.78,0.15
1731,53,1,64.96,0.0
1731,57,1,83.71,0.0
1731,95,3,172.43,0.15
1732,12,2,39.39,0.05
1732,118,2,105.29,0.05
1733,1,1,173.31,0.05
1733,58,3,247.78,0.0
1733,72,1,76.53,0.1
1733,79,1,128.37,0.05
1734,78,3,103.04,0.0
1734,100,1,7.93,0.05
1734,22,3,442.39,0.1
1735,57,4,83.71,0.0
1735,56,1,89.71,0.05
1735,45,1,115.78,0.0
1736,99,4,6.31,0.15
1736,56,4,89.71,0.0
1737,110,2,90.48,0.0
1737,115,1,177.58,0.0
1737,7,2,86.33,0.0
1737,63,4,198.88,0.05
1737,52,1,8.87,0.0
1738,79,1,128.37,0.15
1738,34,3,87.0,0.15
1738,31,4,128.75,0.0
1739,35,4,326.86,0.0
1739,83,1,23.92,0.05
1739,94,3,152.29,0.15
1740,47,3,34.73,0.05
1740,48,3,41.3,0.05
1740,45,3,115.78,0.1
1740,71,1,458.78,0.15
1740,3,4,14.82,0.05
1741,95,3,172.43,0.05
1741,84,1,91.45,0.0
1742,33,4,108.5,0.15
1743,67,2,47.51,0.05
1744,13,3,26.95,0.1
1744,3,1,14.82,0.15
1744,10,1,20.11,0.0
1744,59,4,246.11,0.15
1745,68,3,62.0,0.15
1745,41,1,20.64,0.05
1746,55,3,453.51,0.0
1746,57,4,83.71,0.05
1746,52,2,8.87,0.0
1746,87,3,139.22,0.15
1746,32,4,94.69,0.0
1747,30,3,432.29,0.0
1747,103,2,82.31,0.1
1748,79,4,128.37,0.15
1748,30,2,432.29,0.0
1748,56,4,89.71,0.15
1749,86,1,158.44,0.05
1750,23,4,14.37,0.0
1750,109,4,334.93,0.1
1750,44,3,181.02,0.15
1750,24,1,6.44,0.0
1750,86,4,158.44,0.05
1751,42,2,226.4,0.05
1751,111,1,166.92,0.0
1752,58,3,247.78,0.05
1752,34,3,87.0,0.15
1752,81,2,199.53,0.0
1753,86,3,158.44,0.0
1753,109,2,334.93,0.05
1753,98,4,19.56,0.0
1753,116,1,82.84,0.15
1753,90,3,95.93,0.0
1754,66,3,16.2,0.05
1754,39,1,391.17,0.0
1754,100,4,7.93,0.15
1754,13,2,26.95,0.0
1755,32,3,94.69,0.0
1755,42,1,226.4,0.0
1756,118,4,105.29,0.0
1756,38,1,18.01,0.05
1756,60,4,164.51,0.05
1756,117,1,171.89,0.1
1757,89,4,228.89,0.0
1757,108,1,12.63,0.05
1757,9,2,92.79,0.0
1757,82,3,309.81,0.1
1758,50,3,63.25,0.15
1758,109,3,334.93,0.05
1759,11,2,218.49,0.1
1759,52,1,8.87,0.05
1759,5,3,210.97,0.1
1759,42,1,226.4,0.1
1759,92,4,203.19,0.15
1760,58,1,247.78,0.15
1760,88,3,209.33,0.1
1760,7,1,86.33,0.0
1760,16,4,41.29,0.1
1760,71,2,458.78,0.1
1761,32,2,94.69,0.0
1761,82,2,309.81,0.05
1761,116,1,82.84,0.0
1761,51,2,103.56,0.0
1761,94,4,152.29,0.1
1762,30,2,432.29,0.1
1762,26,3,144.67,0.0
1762,99,1,6.31,0.0
1762,48,4,41.3,0.0
1762,70,4,117.08,0.0
1763,16,2,41.29,0.15
1763,4,1,176.28,0.0
1763,113,1,185.96,0.0
1764,91,2,189.69,0.0
1764,62,4,84.46,0.0
1764,73,4,196.52,0.05
1764,75,1,66.25,0.05
1764,2,1,36.95,0.0
1765,39,4,391.17,0.0
1765,10,3,20.11,0.0
1765,17,4,119.1,0.0
1765,33,2,108.5,0.15
1765,117,3,171.89,0.0
1766,59,4,246.11,0.0
1766,98,1,19.56,0.05
1766,107,3,17.74,0.0
1766,52,3,8.87,0.0
1766,60,4,164.51,0.15
1767,102,4,42.75,0.0
1767,54,4,29.0,0.0
1767,96,3,102.11,0.0
1767,107,1,17.74,0.0
1767,93,3,95.51,0.1
1768,70,1,117.08,0.0
1769,115,3,177.58,0.05
1769,47,4,34.73,0.0
1769,105,1,98.58,0.0
1769,75,1,66.25,0.05
1769,92,4,203.19,0.05
1770,73,4,196.52,0.15
1770,102,2,42.75,0.0
1770,59,3,246.11,0.0
1770,20,1,104.44,0.0
1770,22,1,442.39,0.1
1771,24,4,6.44,0.0
1771,119,2,22.12,0.1
1771,111,2,166.92,0.05
1771,84,4,91.45,0.0
1771,92,4,203.19,0.05
1772,19,4,95.69,0.1
1772,49,2,323.27,0.15
1772,29,4,62.24,0.0
1772,64,1,15.03,0.0
1773,53,2,64.96,0.0
1774,79,2,128.37,0.0
1774,76,3,126.97,0.05
1775,91,1,189.69,0.05
1775,30,3,432.29,0.15
1775,88,2,209.33,0.0
1776,40,2,130.65,0.05
1776,12,1,39.39,0.0
1776,18,4,146.24,0.0
1776,65,3,58.76,0.1
1776,44,3,181.02,0.0
1777,101,3,172.44,0.0
1777,2,2,36.95,0.1
1777,33,1,108.5,0.0
1777,22,2,442.39,0.05
1777,47,4,34.73,0.0
1778,70,2,117.08,0.0
1778,51,2,103.56,0.15
1778,4,2,176.28,0.0
1778,87,1,139.22,0.0
1779,119,2,22.12,0.1
1779,27,4,260.27,0.1
1779,76,4,126.97,0.0
1779,100,4,7.93,0.0
1780,61,4,69.89,0.0
1781,61,1,69.89,0.0
1782,3,2,14.82,0.15
1782,19,1,95.69,0.0
1783,18,1,146.24,0.0
1783,85,4,21.51,0.05
1783,111,2,166.92,0.05
1783,90,3,95.93,0.15
1783,9,1,92.79,0.0
1784,8,3,55.63,0.0
1784,62,2,84.46,0.0
1784,69,1,303.67,0.1
1784,117,3,171.89,0.1
1785,111,3,166.92,0.0
1786,44,4,181.02,0.0
1786,65,1,58.76,0.0
1786,91,1,189.69,0.15
1786,13,1,26.95,0.1
1786,80,4,98.07,0.05
1787,20,2,104.44,0.0
1787,71,2,458.78,0.1
1787,93,4,95.51,0.0
1787,46,3,109.92,0.1
1787,17,2,119.1,0.05
1788,118,1,105.29,0.0
1788,42,4,226.4,0.0
1788,104,4,40.35,0.0
1789,107,3,17.74,0.15
1789,120,1,109.63,0.0
1789,59,2,246.11,0.0
1790,31,4,128.75,0.15
1790,89,4,228.89,0.0
1790,9,4,92.79,0.15
1790,23,4,14.37,0.05
1790,39,2,391.17,0.0
1791,67,4,47.51,0.0
1791,64,4,15.03,0.0
1791,22,3,442.39,0.05
1791,78,3,103.04,0.0
1792,83,3,23.92,0.0
1793,2,4,36.95,0.15
1793,77,3,113.8,0.05
1793,9,2,92.79,0.05
1794,17,3,119.1,0.1
1794,47,2,34.73,0.0
1795,117,1,171.89,0.15
1796,97,4,95.92,0.0
1797,111,1,166.92,0.0
1797,43,1,194.97,0.1
1797,54,3,29.0,0.0
1797,74,2,124.34,0.0
1798,107,3,17.74,0.1
1798,102,4,42.75,0.15
1799,56,2,89.71,0.15
1799,99,3,6.31,0.05
1800,5,3,210.97,0.05
1800,91,4,189.69,0.0
1800,82,3,309.81,0.0
1800,8,2,55.63,0.05
1800,56,4,89.71,0.0
1801,80,1,98.07,0.15
1801,64,4,15.03,0.05
1801,77,3,113.8,0.0
1801,19,2,95.69,0.1
1802,111,2,166.92,0.1
1802,24,4,6.44,0.1
1802,102,2,42.75,0.0
1802,89,4,228.89,0.0
1802,45,2,115.78,0.1
1803,7,2,86.33,0.05
1803,24,3,6.44,0.0
1804,92,4,203.19,0.0
1804,105,1,98.58,0.0
1805,42,1,226.4,0.05
1805,13,1,26.95,0.0
1806,35,2,326.86,0.0
1807,51,1,103.56,0.1
1807,40,2,130.65,0.0
1807,10,3,20.11,0.0
1808,106,3,44.44,0.0
1808,94,3,152.29,0.15
1809,15,3,73.11,0.0
1809,43,4,194.97,0.0
1809,89,4,228.89,0.05
1809,64,2,15.03,0.0
1810,109,1,334.93,0.15
1810,110,3,90.48,0.15
1811,41,1,20.64,0.0
1812,59,2,246.11,0.15
1812,113,2,185.96,0.15
1812,10,4,20.11,0.0
1812,40,1,130.65,0.15
1813,94,2,152.29,0.1
1814,85,1,21.51,0.05
1814,15,4,73.11,0.15
1814,50,3,63.25,0.0
1814,32,3,94.69,0.05
1815,98,1,19.56,0.0
1815,21,4,17.94,0.0
1815,49,4,323.27,0.0
1815,62,1,84.46,0.15
1815,23,1,14.37,0.15
1816,29,1,62.24,0.1
1816,94,2,152.29,0.0
1816,93,4,95.51,0.1
1816,92,4,203.19,0.1
1816,100,3,7.93,0.0
1817,60,4,164.51,0.05
1817,115,3,177.58,0.1
