order_id,customer_id,order_date,status
1314,216,2025-03-12 04:31:00,delivered
1315,392,2025-07-11 16:06:00,delivered
1316,403,2025-03-28 23:53:00,cancelled
1317,53,2024-09-21 06:03:00,delivered
1318,117,2025-06-30 05:56:00,delivered
1319,197,2024-10-20 18:11:00,delivered
1320,350,2025-02-13 15:04:00,delivered
1321,112,2025-10-16 13:46:00,delivered
1322,4,2025-04-21 00:43:00,delivered
1323,378,2025-06-10 19:56:00,delivered
1324,384,2025-10-01 14:46:00,delivered
1325,390,2024-11-14 14:53:00,delivered
1326,296,2025-07-07 01:23:00,shipped
1327,96,2024-09-25 05:47:00,delivered
1328,413,2025-11-12 12:59:00,shipped
1329,299,2025-02-08 05:26:00,delivered
1330,401,2025-05-30 07:58:00,delivered
1331,389,2025-06-17 17:55:00,shipped
1332,442,2025-01-20 20:19:00,delivered
1333,155,2025-09-25 13:47:00,delivered
1334,85,2025-02-01 02:57:00,delivered
1335,491,2025-02-05 06:11:00,placed
1336,464,2025-08-08 10:22:00,delivered
1337,116,2025-10-06 18:32:00,delivered
1338,289,2025-09-06 17:41:00,delivered
1339,161,2025-10-20 19:38:00,delivered
1340,247,2025-06-05 18:23:00,delivered
1341,290,2025-02-11 14:21:00,delivered
1342,52,2025-06-12 07:46:00,delivered
1343,230,2025-09-23 07:01:00,placed
1344,182,2025-08-20 10:22:00,placed
1345,396,2025-01-03 18:40:00,shipped
1346,134,2025-06-07 04:23:00,delivered
1347,377,2025-10-25 00:19:00,delivered
1348,85,2025-04-18 22:34:00,delivered
1349,404,2025-01-24 23:32:00,delivered
1350,89,2025-01-31 11:00:00,delivered
1351,126,2025-10-24 02:18:00,delivered
1352,210,2025-05-12 08:58:00,delivered
1353,315,2024-11-14 23:48:00,shipped
1354,48,2024-11-25 18:14:00,delivered
1355,249,2025-08-10 10:25:00,delivered
1356,145,2025-02-19 16:45:00,cancelled
1357,238,2025-01-25 08:27:00,shipped
1358,71,2025-10-28 22:06:00,delivered
1359,245,2025-10-31 01:27:00,delivered
1360,440,2025-04-18 16:35:00,delivered
1361,22,2025-10-13 09:35:00,delivered
1362,294,2025-03-10 18:48:00,cancelled
1363,116,2025-05-04 04:26:00,delivered
1364,33,2025-08-08 00:38:00,delivered
1365,245,2025-07-01 08:43:00,delivered
1366,27,2025-05-11 12:05:00,delivered
1367,338,2025-03-30 22:05:00,delivered
1368,11,2025-03-27 07:23:00,delivered
1369,12,2025-09-26 15:44:00,delivered
1370,467,2025-07-15 08:49:00,shipped
1371,258,2025-09-09 21:38:00,delivered
1372,357,2025-06-24 19:55:00,delivered
1373,332,2025-10-06 13:48:00,delivered
1374,106,2025-02-02 01:48:00,shipped
1375,345,2025-11-11 17:59:00,shipped
1376,238,2024-11-28 23:58:00,cancelled
1377,346,2025-09-13 10:19:00,delivered
1378,491,2025-11-12 07:35:00,cancelled
1379,372,2025-07-03 13:30:00,delivered
1380,176,2025-10-13 16:37:00,delivered
1381,462,2025-10-04 16:05:00,delivered
1382,22,2025-05-31 01:13:00,placed
1383,90,2025-08-08 09:53:00,delivered
1384,277,2024-07-24 18:43:00,shipped
1385,234,2024-10-28 05:59:00,delivered
1386,461,2024-08-08 05:00:00,delivered
1387,481,2025-10-25 07:29:00,delivered
1388,128,2025-07-26 20:48:00,delivered
1389,182,2025-02-21 13:16:00,delivered
1390,424,2025-08-23 16:34:00,shipped
1391,102,2025-11-03 07:27:00,placed
1392,419,2025-06-14 21:57:00,shipped
1393,493,2025-05-17 19:08:00,placed
1394,469,2025-09-03 23:35:00,delivered
1395,155,2024-12-22 08:33:00,shipped
1396,460,2024-11-06 09:03:00,delivered
1397,265,2025-09-24 15:20:00,shipped
1398,29,2025-06-26 07:21:00,delivered
1399,287,2025-10-19 12:08:00,cancelled
1400,322,2025-10-27 14:39:00,delivered
1401,435,2025-10-04 09:15:00,delivered
1402,27,2025-06-18 15:12:00,delivered
1403,495,2024-10-15 22:21:00,delivered
1404,282,2025-07-26 08:31:00,delivered
1405,403,2025-06-09 01:58:00,delivered
1406,498,2025-03-10 19:52:00,shipped
1407,368,2025-09-21 12:42:00,delivered
1408,10,2025-11-11 07:38:00,cancelled
1409,264,2025-05-01 17:35:00,delivered
1410,47,2025-11-05 12:18:00,delivered
1411,259,2025-08-29 19:35:00,delivered
1412,277,2025-10-02 22:40:00,delivered
1413,284,2025-04-17 01:21:00,shipped
1414,308,2025-10-19 21:00:00,delivered
1415,149,2025-05-09 02:52:00,delivered
1416,360,2025-09-09 12:59:00,placed
1417,67,2025-05-02 17:58:00,delivered
1418,203,2025-03-02 00:23:00,placed
1419,31,2025-09-22 07:40:00,placed
1420,388,2025-05-01 14:44:00,delivered
1421,179,2025-10-22 15:59:00,delivered
1422,64,2025-07-09 20:35:00,shipped
1423,27,2025-04-07 13:24:00,placed
1424,443,2025-08-05 13:57:00,cancelled
1425,410,2025-11-11 11:32:00,delivered
1426,348,2025-08-30 02:27:00,delivered
1427,192,2024-12-27 08:19:00,shipped
1428,110,2024-12-03 10:44:00,cancelled
1429,208,2025-07-17 13:21:00,delivered
1430,322,2025-08-14 14:25:00,delivered
1431,434,2025-06-10 23:05:00,delivered
1432,251,2025-03-03 06:54:00,delivered
1433,193,2025-07-28 18:41:00,shipped
1434,24,2025-01-01 21:11:00,placed
1435,217,2025-07-28 07:48:00,delivered
1436,354,2025-04-19 12:03:00,cancelled
1437,126,2025-02-17 04:11:00,delivered
1438,489,2025-05-12 09:46:00,delivered
1439,44,2025-08-31 01:40:00,delivered
1440,233,2025-05-21 11:36:00,cancelled
1441,485,2025-05-17 02:18:00,delivered
1442,307,2025-10-21 16:27:00,placed
1443,382,2025-02-21 18:16:00,delivered
1444,288,2025-10-26 07:16:00,placed
1445,380,2025-08-23 05:08:00,cancelled
1446,434,2025-06-24 16:33:00,shipped
1447,268,2024-10-20 22:04:00,cancelled
1448,157,2025-06-07 18:38:00,delivered
1449,453,2025-08-16 07:00:00,delivered
1450,215,2025-04-11 10:46:00,delivered
1451,27,2025-05-07 14:21:00,delivered
1452,90,2025-10-16 09:16:00,shipped
1453,232,2024-09-09 07:26:00,shipped
1454,383,2024-11-09 08:42:00,delivered
1455,200,2025-07-26 16:00:00,delivered
1456,294,2025-04-10 20:40:00,cancelled
1457,447,2025-09-23 01:51:00,delivered
1458,98,2025-10-03 04:02:00,delivered
1459,104,2024-07-31 16:48:00,delivered
1460,370,2025-07-06 22:39:00,delivered
1461,197,2025-05-14 18:13:00,delivered
1462,151,2025-09-15 12:52:00,delivered
1463,61,2025-06-01 16:37:00,placed
1464,363,2025-09-24 13:20:00,delivered
1465,304,2025-06-28 17:34:00,delivered
1466,181,2025-07-17 10:31:00,delivered
1467,492,2024-09-03 15:25:00,shipped
1468,378,2024-11-26 17:06:00,shipped
1469,113,2025-06-12 04:37:00,delivered
1470,252,2025-04-13 16:39:00,delivered
1471,175,2025-08-02 21:54:00,delivered
1472,160,2025-04-30 16:34:00,delivered
1473,386,2025-01-12 07:41:00,delivered
1474,420,2025-10-27 17:38:00,shipped
1475,448,2025-10-13 07:40:00,cancelled
1476,469,2025-09-10 07:52:00,delivered
1477,188,2025-06-02 05:38:00,cancelled
1478,397,2025-09-04 22:02:00,shipped
1479,421,2025-02-24 05:19:00,shipped
1480,154,2025-03-28 12:54:00,delivered
1481,218,2024-11-04 00:21:00,placed
1482,290,2025-07-07 20:53:00,cancelled
1483,342,2025-06-12 22:56:00,shipped
1484,416,2025-01-11 20:22:00,cancelled
1485,420,2025-02-02 17:57:00,shipped
1486,90,2025-09-24 01:08:00,delivered
1487,457,2025-05-21 11:39:00,delivered
1488,142,2025-09-25 03:17:00,delivered
1489,127,2025-06-15 04:24:00,delivered
1490,14,2025-02-18 17:20:00,placed
1491,370,2025-11-07 08:49:00,delivered
1492,490,2025-02-27 08:59:00,delivered
1493,270,2025-06-25 18:52:00,delivered
1494,125,2025-05-28 20:27:00,delivered
1495,48,2025-10-28 08:14:00,delivered
1496,170,2025-09-10 01:26:00,delivered
1497,191,2025-10-29 05:45:00,delivered
1498,491,2025-06-20 10:41:00,delivered
1499,210,2025-06-12 03:20:00,shipped
1500,66,2025-01-01 04:17:00,placed
1501,72,2025-08-09 03:42:00,delivered
1502,108,2025-02-22 03:12:00,delivered
1503,427,2025-10-07 21:18:00,delivered
1504,136,2025-07-17 13:27:00,shipped
1505,142,2025-08-11 17:40:00,delivered
1506,190,2025-09-25 18:54:00,shipped
1507,113,2025-03-07 18:44:00,delivered
1508,66,2025-09-10 18:35:00,delivered
1509,244,2024-11-21 20:29:00,delivered
1510,212,2025-09-16 12:46:00,delivered
1511,202,2025-10-17 16:41:00,shipped
1512,141,2025-07-02 13:52:00,delivered
1513,204,2025-01-31 20:17:00,delivered
1514,421,2025-07-14 16:54:00,delivered
1515,46,2025-07-29 14:43:00,placed
1516,127,2025-07-12 08:46:00,delivered
1517,470,2025-08-13 15:42:00,delivered
1518,20,2024-11-13 08:58:00,delivered
1519,336,2025-10-18 05:57:00,cancelled
1520,469,2025-07-04 01:47:00,cancelled
1521,164,2025-02-08 13:03:00,delivered
1522,299,2025-08-17 00:08:00,delivered
1523,479,2025-08-22 19:13:00,cancelled
1524,471,2025-08-04 09:39:00,cancelled
1525,364,2025-03-01 10:13:00,delivered
1526,379,2025-04-06 02:00:00,shipped
1527,310,2025-03-23 18:38:00,delivered
1528,481,2025-08-12 12:13:00,delivered
1529,448,2024-08-14 00:42:00,placed
1530,332,2025-11-01 13:55:00,shipped
1531,210,2025-07-03 01:43:00,delivered
1532,87,2025-02-05 23:07:00,shipped
1533,146,2024-08-27 08:30:00,delivered
1534,372,2025-09-07 08:28:00,delivered
1535,423,2025-10-05 10:12:00,delivered
1536,15,2024-12-26 17:01:00,delivered
1537,40,2025-07-27 04:50:00,delivered
1538,148,2025-09-02 20:08:00,delivered
1539,345,2025-11-11 14:35:00,delivered
1540,129,2025-10-26 07:52:00,delivered
1541,291,2025-08-04 22:19:00,delivered
1542,236,2025-03-03 14:48:00,delivered
1543,72,2025-04-26 20:01:00,delivered
1544,236,2025-09-13 15:55:00,cancelled
1545,381,2025-01-04 08:11:00,delivered
1546,162,2025-06-04 18:59:00,placed
1547,85,2025-04-30 01:15:00,cancelled
1548,308,2025-03-27 05:59:00,delivered
1549,11,2025-10-21 04:38:00,delivered
1550,425,2024-12-28 09:05:00,delivered
1551,420,2025-04-24 01:13:00,shipped
1552,215,2024-12-02 18:03:00,shipped
1553,2,2024-10-29 00:11:00,delivered
1554,182,2025-11-05 09:00:00,delivered
1555,146,2025-04-14 09:28:00,delivered
1556,472,2024-11-19 14:31:00,delivered
1557,245,2025-07-05 13:42:00,shipped
1558,126,2025-01-01 06:43:00,delivered
1559,99,2024-09-12 00:47:00,delivered
1560,195,2025-07-27 04:30:00,delivered
1561,399,2025-03-20 00:52:00,delivered
1562,94,2025-11-11 10:22:00,delivered
1563,134,2025-06-29 16:18:00,delivered
1564,162,2024-08-08 13:37:00,shipped
1565,379,2025-04-09 00:39:00,delivered
1566,462,2024-08-03 04:50:00,shipped
1567,235,2024-09-16 07:41:00,delivered
1568,356,2024-10-27 18:44:00,delivered
1569,344,2025-01-04 16:27:00,delivered
1570,258,2025-10-23 04:24:00,delivered
1571,328,2025-08-16 19:58:00,delivered
1572,391,2025-10-09 18:59:00,delivered
1573,57,2025-06-10 16:45:00,delivered
1574,32,2025-03-23 08:15:00,shipped
1575,235,2025-04-09 16:03:00,shipped
1576,80,2025-10-15 21:06:00,delivered
1577,424,2025-09-29 14:22:00,delivered
1578,217,2025-04-12 22:09:00,delivered
1579,49,2025-06-08 22:30:00,delivered
1580,310,2025-10-10 00:52:00,delivered
1581,304,2025-07-10 20:14:00,delivered
1582,448,2025-06-25 09:27:00,shipped
1583,328,2025-06-03 07:35:00,delivered
1584,72,2025-04-09 22:46:00,delivered
1585,251,2025-02-18 21:03:00,delivered
1586,180,2025-09-13 12:49:00,delivered
1587,78,2025-01-17 09:08:00,cancelled
1588,39,2025-09-09 07:39:00,delivered
1589,382,2025-08-23 01:04:00,delivered
1590,343,2025-03-13 14:58:00,delivered
1591,242,2025-07-13 08:24:00,delivered
1592,399,2025-06-26 09:25:00,delivered
1593,11,2025-07-05 21:03:00,shipped
1594,374,2024-10-28 20:44:00,delivered
1595,30,2025-08-29 18:03:00,delivered
1596,320,2025-08-18 19:47:00,delivered
1597,263,2025-09-18 02:08:00,cancelled
1598,425,2025-10-08 02:02:00,cancelled
1599,49,2025-07-09 03:47:00,delivered
1600,246,2025-05-12 04:42:00,delivered
1601,236,2025-10-24 05:37:00,shipped
1602,238,2025-03-27 18:15:00,delivered
1603,163,2024-09-24 02:58:00,delivered
1604,445,2025-05-11 02:34:00,delivered
1605,397,2024-10-13 22:38:00,shipped
1606,329,2024-09-03 04:37:00,shipped
1607,428,2025-07-31 15:17:00,shipped
1608,436,2025-02-03 19:13:00,delivered
1609,123,2025-06-08 23:40:00,delivered
1610,485,2025-08-12 19:23:00,cancelled
1611,131,2025-04-14 02:17:00,delivered
1612,323,2025-01-17 13:53:00,delivered
1613,125,2025-01-16 20:26:00,delivered
1614,185,2025-11-11 01:38:00,shipped
1615,357,2025-06-07 07:58:00,delivered
1616,33,2025-05-21 10:35:00,cancelled
1617,68,2025-08-20 20:00:00,delivered
1618,396,2025-08-18 21:43:00,delivered
1619,337,2025-04-23 00:17:00,cancelled
1620,283,2025-05-26 21:24:00,cancelled
1621,367,2025-08-16 11:18:00,delivered
1622,49,2024-11-17 21:57:00,cancelled
1623,70,2025-06-10 17:54:00,shipped
1624,453,2024-12-07 13:01:00,delivered
1625,487,2024-11-13 23:31:00,cancelled
1626,117,2025-08-16 03:11:00,cancelled
1627,258,2025-04-20 02:42:00,delivered
1628,284,2025-01-26 23:15:00,shipped
1629,150,2025-07-20 23:18:00,delivered
1630,469,2025-09-19 01:43:00,delivered
1631,76,2025-08-18 03:43:00,cancelled
1632,28,2025-09-01 15:14:00,delivered
1633,223,2025-09-15 03:49:00,placed
1634,330,2025-03-28 19:47:00,delivered
1635,6,2025-09-23 05:00:00,shipped
1636,258,2025-05-13 12:03:00,delivered
1637,348,2025-04-21 20:04:00,delivered
1638,229,2025-01-24 01:55:00,delivered
1639,82,2025-01-09 03:15:00,delivered
1640,122,2025-07-02 21:42:00,delivered
1641,67,2024-11-20 22:45:00,shipped
1642,138,2025-07-10 00:50:00,delivered
1643,479,2025-04-28 19:30:00,shipped
1644,353,2025-09-08 16:32:00,delivered
1645,392,2025-09-29 14:34:00,delivered
1646,279,2025-10-03 16:30:00,delivered
1647,153,2025-09-17 12:11:00,delivered
1648,90,2025-07-31 03:23:00,shipped
1649,475,2024-09-12 12:35:00,delivered
1650,354,2025-10-03 11:36:00,cancelled
1651,479,2024-10-29 10:38:00,delivered
1652,42,2025-07-04 05:08:00,delivered
1653,347,2025-05-31 19:46:00,delivered
1654,405,2025-04-16 13:22:00,delivered
1655,324,2025-09-21 22:20:00,delivered
1656,419,2025-01-27 13:06:00,delivered
1657,358,2024-10-17 06:41:00,delivered
1658,315,2025-10-07 10:17:00,delivered
1659,384,2025-03-29 16:49:00,delivered
1660,310,2025-08-02 04:58:00,delivered
1661,464,2025-10-27 22:11:00,delivered
1662,161,2025-05-09 01:38:00,delivered
1663,469,2025-09-01 17:47:00,delivered
1664,35,2025-10-12 06:39:00,delivered
1665,331,2025-01-23 08:06:00,delivered
1666,87,2025-03-30 17:55:00,delivered
1667,225,2025-05-17 22:57:00,cancelled
1668,34,2025-11-07 13:17:00,placed
1669,430,2025-04-11 02:43:00,delivered
1670,163,2025-05-06 19:17:00,shipped
1671,48,2025-07-13 02:53:00,shipped
1672,263,2025-09-05 08:26:00,shipped
1673,224,2025-10-19 08:46:00,placed
1674,169,2025-04-20 14:17:00,delivered
1675,432,2025-08-02 00:15:00,delivered
1676,141,2025-01-01 16:29:00,delivered
1677,234,2024-09-03 22:06:00,delivered
1678,465,2024-11-21 00:48:00,delivered
1679,484,2024-09-09 03:24:00,delivered
1680,10,2025-10-13 08:20:00,delivered
1681,176,2025-04-05 04:52:00,delivered
1682,433,2024-12-28 01:55:00,delivered
1683,390,2025-09-08 16:41:00,delivered
1684,114,2024-09-07 02:01:00,delivered
1685,76,2025-10-20 22:31:00,delivered
1686,109,2025-08-01 08:25:00,delivered
1687,230,2025-10-13 03:56:00,delivered
1688,276,2025-04-06 01:32:00,delivered
1689,435,2025-02-04 23:29:00,delivered
1690,145,2024-09-18 04:01:00,cancelled
1691,163,2025-09-08 06:41:00,delivered
1692,408,2025-05-16 12:22:00,delivered
1693,188,2025-03-05 05:58:00,delivered
1694,36,2024-10-31 07:52:00,delivered
1695,384,2025-11-03 08:25:00,delivered
1696,376,2025-07-17 12:42:00,delivered
1697,142,2025-08-28 22:14:00,delivered
1698,438,2024-09-04 08:53:00,delivered
1699,111,2025-10-11 17:24:00,delivered
1700,154,2025-10-08 04:00:00,shipped
1701,474,2025-10-09 15:30:00,delivered
1702,101,2025-03-16 13:49:00,delivered
1703,251,2025-07-06 10:21:00,delivered
1704,483,2025-10-06 18:14:00,delivered
1705,353,2025-07-25 11:36:00,delivered
1706,242,2025-10-19 09:05:00,cancelled
1707,101,2025-10-04 02:20:00,delivered
1708,458,2024-10-17 23:26:00,delivered
1709,175,2025-01-12 13:19:00,delivered
1710,69,2025-09-21 03:25:00,delivered
1711,489,2025-01-08 16:12:00,delivered
1712,283,2025-08-01 01:45:00,delivered
1713,285,2025-06-06 03:09:00,delivered
1714,362,2025-10-26 20:33:00,delivered
1715,22,2025-08-28 00:16:00,delivered
1716,272,2025-06-22 16:28:00,delivered
1717,285,2025-05-06 08:30:00,delivered
1718,439,2025-11-11 18:51:00,cancelled
1719,365,2025-09-08 08:29:00,delivered
1720,302,2025-04-26 02:47:00,delivered
1721,443,2025-06-23 16:25:00,delivered
1722,79,2025-03-05 06:02:00,delivered
1723,246,2025-11-06 23:17:00,delivered
1724,141,2025-07-02 14:17:00,shipped
1725,220,2025-05-30 03:53:00,delivered
1726,314,2025-05-15 10:04:00,delivered
1727,402,2025-02-04 01:05:00,delivered
1728,157,2025-09-13 19:10:00,delivered
1729,37,2025-10-01 10:55:00,delivered
1730,214,2025-10-13 11:15:00,delivered
1731,320,2025-07-14 03:38:00,delivered
1732,345,2025-06-18 10:55:00,delivered
1733,204,2025-06-11 16:17:00,delivered
1734,79,2025-07-14 22:17:00,delivered
1735,265,2025-09-15 10:42:00,delivered
1736,333,2025-09-19 06:40:00,delivered
1737,487,2025-01-04 00:53:00,delivered
1738,330,2025-03-09 14:54:00,delivered
1739,493,2025-06-19 12:16:00,shipped
1740,318,2025-08-12 04:15:00,delivered
1741,322,2025-08-05 06:26:00,shipped
1742,129,2025-05-13 18:28:00,delivered
1743,285,2025-04-22 10:36:00,delivered
1744,19,2024-12-23 00:12:00,delivered
1745,295,2024-09-30 17:27:00,delivered
1746,297,2025-09-24 07:42:00,delivered
1747,69,2025-07-01 06:17:00,delivered
1748,25,2025-07-24 09:10:00,delivered
1749,267,2025-11-03 06:45:00,delivered
1750,432,2025-04-28 04:24:00,delivered
1751,490,2025-02-07 05:04:00,delivered
1752,432,2025-04-15 19:55:00,delivered
1753,474,2024-11-16 16:06:00,delivered
1754,354,2025-07-21 14:53:00,cancelled
1755,15,2025-10-30 08:42:00,delivered
1756,467,2025-05-08 06:00:00,delivered
1757,380,2025-07-24 00:30:00,delivered
1758,53,2025-06-19 18:14:00,placed
1759,132,2025-07-28 14:19:00,shipped
1760,67,2025-04-16 21:07:00,delivered
1761,142,2025-01-26 10:59:00,delivered
1762,188,2025-09-19 16:00:00,shipped
1763,160,2025-04-17 08:24:00,delivered
1764,45,2025-07-13 11:32:00,cancelled
1765,17,2025-04-20 16:28:00,cancelled
1766,123,2025-05-31 17:16:00,shipped
1767,390,2025-03-01 07:14:00,shipped
1768,359,2025-10-11 14:46:00,delivered
1769,84,2025-06-13 14:38:00,delivered
1770,345,2025-09-05 13:21:00,delivered
1771,380,2025-05-19 13:24:00,delivered
1772,240,2024-10-10 20:13:00,delivered
1773,67,2025-07-08 13:11:00,shipped
1774,99,2025-08-18 07:03:00,delivered
1775,428,2025-10-04 12:36:00,cancelled
1776,175,2025-05-27 12:20:00,delivered
1777,60,2025-11-03 20:48:00,delivered
1778,246,2025-07-09 13:35:00,delivered
1779,319,2025-11-05 10:35:00,delivered
1780,291,2025-04-27 13:11:00,delivered
1781,121,2025-02-06 05:34:00,delivered
1782,92,2025-06-28 09:21:00,delivered
1783,485,2025-03-18 12:17:00,delivered
1784,130,2025-03-20 01:14:00,delivered
1785,204,2025-07-01 20:00:00,delivered
1786,69,2025-05-13 02:17:00,delivered
1787,180,2024-11-13 04:02:00,shipped
1788,304,2025-10-20 10:34:00,cancelled
1789,145,2025-07-23 00:57:00,delivered
1790,82,2025-05-07 11:38:00,shipped
1791,102,2025-08-01 10:55:00,delivered
1792,391,2025-09-22 08:59:00,delivered
1793,493,2024-10-21 00:46:00,placed
1794,213,2024-12-26 05:25:00,delivered
1795,28,2025-07-21 02:45:00,cancelled
1796,171,2025-01-09 07:06:00,cancelled
1797,420,2025-01-30 09:58:00,shipped
1798,230,2025-09-21 05:10:00,delivered
1799,181,2025-03-07 19:01:00,delivered
1800,22,2025-08-29 04:38:00,delivered
1801,366,2025-10-23 05:41:00,delivered
1802,301,2024-09-08 10:54:00,delivered
1803,479,2025-06-12 08:21:00,delivered
1804,478,2025-03-09 20:36:00,delivered
1805,469,2024-11-12 01:08:00,delivered
1806,28,2025-09-22 08:40:00,cancelled
1807,459,2025-08-07 21:43:00,delivered
1808,482,2025-06-14 16:04:00,delivered
1809,477,2025-09-10 02:39:00,delivered
1810,9,2025-10-02 13:07:00,delivered
1811,5,2025-10-11 00:29:00,delivered
1812,257,2025-09-23 21:41:00,delivered
1813,470,2025-03-24 13:46:00,shipped
1814,276,2025-07-21 01:17:00,delivered
1815,339,2025-07-20 10:25:00,delivered
1816,235,2025-02-15 13:18:00,placed
1817,329,2025-03-10 09:38:00,delivered
1818,445,2025-07-10 15:57:00,shipped
1819,108,2025-07-19 04:01:00,delivered
1820,247,2025-09-19 00:43:00,delivered
1821,74,2025-03-14 01:08:00,cancelled
1822,382,2025-08-29 21:36:00,delivered
1823,128,2025-06-28 21:03:00,placed
1824,290,2025-11-03 13:20:00,cancelled
1825,75,2025-04-17 14:49:00,delivered
1826,185,2024-11-18 11:33:00,delivered
1827,36,2025-05-18 13:02:00,delivered
1828,395,2025-03-20 20:39:00,placed
1829,8,2025-01-07 08:44:00,delivered
1830,22,2025-02-23 02:53:00,delivered
1831,324,2025-07-19 03:58:00,delivered
1832,13,2025-03-14 02:55:00,delivered
1833,455,2025-04-02 15:26:00,delivered
1834,265,2024-12-08 17:40:00,shipped
1835,326,2024-12-18 18:42:00,placed
1836,414,2025-11-12 12:29:00,shipped
1837,308,2025-03-17 01:29:00,delivered
1838,2,2025-07-24 07:15:00,delivered
1839,427,2025-05-07 07:10:00,delivered
1840,330,2025-04-15 13:50:00,shipped
1841,238,2025-07-23 17:24:00,delivered
1842,386,2024-11-11 15:48:00,delivered
1843,427,2024-10-23 01:17:00,delivered
1844,230,2025-03-22 07:14:00,delivered
1845,317,2025-08-21 18:37:00,shipped
1846,391,2025-05-23 04:17:00,delivered
1847,428,2025-07-30 15:42:00,delivered
1848,187,2025-07-09 03:30:00,delivered
1849,479,2025-10-12 08:25:00,delivered
1850,434,2025-10-11 19:45:00,delivered
1851,310,2025-09-30 20:03:00,delivered
1852,288,2025-03-11 08:49:00,delivered
1853,66,2025-02-07 06:04:00,shipped
1854,36,2025-07-25 04:04:00,delivered
1855,392,2024-12-18 20:27:00,delivered
1856,366,2025-07-14 07:42:00,shipped
1857,237,2025-07-17 19:54:00,delivered
1858,390,2025-11-03 23:40:00,delivered
1859,246,2024-11-23 10:20:00,delivered
1860,489,2025-05-09 07:29:00,shipped
1861,90,2025-07-30 11:42:00,delivered
1862,138,2025-08-17 02:04:00,delivered
1863,491,2025-08-09 13:06:00,shipped
1864,490,2025-03-07 23:32:00,delivered
1865,181,2025-09-10 09:34:00,delivered
1866,71,2025-07-05 08:53:00,delivered
1867,10,2025-11-02 02:02:00,delivered
1868,124,2025-04-10 04:47:00,delivered
1869,170,2025-09-23 18:07:00,cancelled
1870,242,2025-08-31 09:00:00,delivered
1871,51,2025-05-27 08:37:00,delivered
1872,169,2025-08-31 03:31:00,delivered
1873,184,2024-08-08 00:41:00,delivered
1874,69,2025-08-11 17:59:00,placed
1875,208,2025-01-25 10:47:00,delivered
1876,260,2025-08-19 05:29:00,delivered
1877,429,2025-07-04 02:51:00,delivered
1878,24,2025-04-12 11:36:00,delivered
1879,498,2025-01-05 08:20:00,delivered
1880,467,2025-10-30 03:56:00,delivered
1881,140,2025-06-04 21:47:00,shipped
1882,239,2024-12-10 10:44:00,delivered
1883,452,2025-09-29 16:23:00,delivered
1884,301,2025-03-24 18:39:00,delivered
1885,381,2025-05-23 12:40:00,delivered
1886,128,2025-04-18 20:58:00,delivered
1887,245,2025-06-28 06:19:00,delivered
1888,329,2025-07-31 15:32:00,delivered
1889,350,2025-09-11 23:11:00,delivered
1890,415,2024-12-20 19:28:00,shipped
1891,161,2025-04-30 22:28:00,cancelled
1892,21,2025-05-17 15:16:00,shipped
1893,490,2025-08-03 15:43:00,delivered
1894,53,2025-10-19 05:55:00,shipped
1895,416,2025-10-28 18:21:00,shipped
1896,440,2025-11-09 18:46:00,delivered
1897,95,2025-10-30 05:09:00,shipped
1898,89,2024-10-07 06:37:00,delivered
1899,352,2025-03-01 21:52:00,delivered
1900,2,2025-10-05 07:01:00,delivered
1901,335,2025-06-06 23:17:00,shipped
1902,405,2025-01-21 17:59:00,shipped
1903,71,2025-09-04 08:31:00,delivered
1904,241,2025-06-17 17:16:00,placed
1905,163,2025-06-11 14:49:00,delivered
1906,352,2025-08-29 22:41:00,delivered
1907,374,2025-08-28 17:32:00,placed
1908,497,2025-10-10 11:40:00,shipped
1909,406,2024-09-06 18:38:00,shipped
1910,240,2025-08-07 23:03:00,delivered
1911,332,2025-10-21 13:05:00,delivered
1912,7,2025-05-02 04:22:00,delivered
1913,346,2025-08-21 21:55:00,cancelled
1914,159,2025-03-10 05:22:00,shipped
1915,48,2025-10-18 06:15:00,delivered
1916,307,2025-08-10 11:33:00,delivered
1917,346,2025-04-25 08:16:00,delivered
1918,467,2025-08-23 11:51:00,delivered
1919,306,2025-02-21 05:04:00,delivered
1920,136,2025-01-13 19:31:00,delivered
1921,496,2024-11-04 09:30:00,cancelled
1922,90,2025-07-18 14:06:00,delivered
1923,319,2025-09-30 05:27:00,delivered
1924,121,2025-03-21 03:58:00,delivered
1925,357,2025-06-02 21:04:00,cancelled
1926,369,2025-09-17 11:26:00,shipped
1927,360,2025-10-23 01:51:00,delivered
1928,124,2025-03-07 06:53:00,delivered
1929,447,2025-10-11 13:12:00,delivered
1930,286,2025-10-19 17:48:00,delivered
1931,41,2025-06-27 00:10:00,delivered
1932,453,2024-10-03 04:02:00,delivered
1933,470,2024-09-03 13:24:00,delivered
1934,271,2025-06-06 12:01:00,delivered
1935,209,2025-01-30 17:14:00,delivered
1936,330,2025-08-27 01:03:00,delivered
1937,382,2025-08-03 04:10:00,delivered
1938,297,2025-09-20 14:41:00,placed
1939,498,2025-07-09 02:23:00,delivered
1940,383,2025-08-14 15:47:00,delivered
1941,471,2025-08-20 00:00:00,delivered
1942,106,2024-10-30 04:45:00,placed
1943,370,2025-10-30 15:05:00,delivered
1944,144,2025-10-01 06:20:00,delivered
1945,164,2025-10-25 11:38:00,delivered
1946,69,2025-07-11 20:05:00,delivered
1947,74,2025-09-23 01:29:00,delivered
